,PORTCODE,ASONDATE,VALUE
21109,1,04-10-2005,6.8633
21110,1,05-10-2005,6.8941
21111,1,06-10-2005,6.8442
21112,1,07-10-2005,6.9
21113,1,10-10-2005,6.8845
21114,1,11-10-2005,6.9431
21115,1,12-10-2005,6.9034
21116,1,13-10-2005,6.91
21117,1,14-10-2005,6.9619
21118,1,17-10-2005,6.9518
21119,1,18-10-2005,6.9253
21120,1,19-10-2005,6.9904
21121,1,20-10-2005,6.9732
21122,1,21-10-2005,6.883
21123,1,24-10-2005,6.8505
21124,1,25-10-2005,6.9205
21125,1,26-10-2005,6.8977
21126,1,27-10-2005,6.9597
21127,1,28-10-2005,6.9502
21128,1,02-11-2005,7.1077
21129,1,03-11-2005,7.1204
21130,1,07-11-2005,7.1446
21131,1,08-11-2005,7.2141
21132,1,09-11-2005,7.4151
21133,1,10-11-2005,7.3947
21134,1,11-11-2005,7.3564
21135,1,14-11-2005,7.2996
21136,1,15-11-2005,7.2845
21137,1,16-11-2005,7.2963
21138,1,17-11-2005,7.2822
21139,1,01-08-2005,6.7816
21140,1,02-08-2005,6.7761
21141,1,18-11-2005,7.3911
21142,1,21-11-2005,7.5338
21143,1,22-11-2005,7.5537
21144,1,23-11-2005,7.4604
21145,1,24-11-2005,7.5145
21146,1,25-11-2005,7.4965
21147,1,29-11-2005,7.492
21148,1,30-11-2005,7.5176
21149,1,01-12-2005,7.4917
21150,1,02-12-2005,7.5654
21151,1,05-12-2005,7.533
21152,1,06-12-2005,7.4996
21153,1,07-12-2005,7.4963
21154,1,08-12-2005,7.5077
21155,1,09-12-2005,7.4758
21156,1,12-12-2005,7.452
21157,1,13-12-2005,7.426
21158,1,14-12-2005,7.4124
21159,1,15-12-2005,7.3587
21160,1,16-12-2005,7.314
21161,1,19-12-2005,7.225
21162,1,20-12-2005,7.2989
21163,1,21-12-2005,7.3358
21164,1,22-12-2005,7.344
21165,1,23-12-2005,7.4117
21166,1,27-12-2005,7.3707
21167,1,28-12-2005,7.3212
21168,53,08-07-2011,0.0471211
21169,53,11-07-2011,0.0471482
21170,53,12-07-2011,0.0471773
21171,53,13-07-2011,0.0472028
21172,53,14-07-2011,0.0472115
21173,53,30-10-2007,0.0372547
21174,53,31-10-2007,0.0372853
21175,53,05-11-2007,0.0372922
21176,53,06-11-2007,0.0372916
21177,53,07-11-2007,0.0372731
21178,53,08-11-2007,0.03728
21179,53,09-11-2007,0.0372815
21180,53,12-11-2007,0.0373128
21181,53,13-11-2007,0.0373028
21182,53,14-11-2007,0.0373151
21183,53,15-11-2007,0.037323
21184,53,16-11-2007,0.0373306
21185,53,19-11-2007,0.03734
21186,53,20-11-2007,0.0373471
21187,53,21-11-2007,0.0373437
21188,53,22-11-2007,0.037324
21189,53,23-11-2007,0.0373361
21190,53,26-11-2007,0.0373418
21191,53,27-11-2007,0.0373563
21192,53,28-11-2007,0.0373511
21193,53,29-11-2007,0.0373581
21194,53,03-12-2007,0.0374043
21195,53,04-12-2007,0.0374125
21196,53,05-12-2007,0.0374232
21197,53,06-12-2007,0.0373851
21198,53,07-12-2007,0.0374043
21199,53,10-12-2007,0.0374254
21200,53,11-12-2007,0.0374324
21201,53,12-12-2007,0.0374394
21202,53,13-12-2007,0.0374464
21203,53,14-12-2007,0.0374772
21204,53,17-12-2007,0.0374984
21205,53,18-12-2007,0.0375055
21206,53,19-12-2007,0.0375126
21207,53,20-12-2007,0.0374944
21208,53,21-12-2007,0.0374898
21209,53,26-12-2007,0.0375575
21210,53,27-12-2007,0.0375644
21211,53,28-12-2007,0.0375715
21212,53,02-01-2008,0.0376039
21213,53,03-01-2008,0.0376155
21214,53,04-01-2008,0.0376223
21215,53,07-01-2008,0.037636
21216,53,08-01-2008,0.0376173
21217,53,09-01-2008,0.0376551
21218,53,10-01-2008,0.0375762
21219,53,11-01-2008,0.0375832
21220,53,14-01-2008,0.037627
21221,53,15-01-2008,0.037634
21222,53,16-01-2008,0.0377216
21223,53,17-01-2008,0.0377285
21224,53,18-01-2008,0.0376787
21225,53,21-01-2008,0.0376998
21226,53,22-01-2008,0.0377066
21227,53,23-01-2008,0.0377137
21228,53,24-01-2008,0.0377207
21229,53,25-01-2008,0.0376426
21230,53,28-01-2008,0.037675
21231,53,29-01-2008,0.0377559
21232,53,30-01-2008,0.0377629
21233,53,31-01-2008,0.0377678
21234,53,01-02-2008,0.0376612
21235,53,04-02-2008,0.0376822
21236,53,05-02-2008,0.0376891
21237,53,06-02-2008,0.037696
21238,53,07-02-2008,0.0377041
21239,53,08-02-2008,0.0377109
21240,53,11-02-2008,0.0377313
21241,53,12-02-2008,0.037738
21242,53,13-02-2008,0.0378586
21243,53,14-02-2008,0.0378369
21244,53,15-02-2008,0.0376873
21245,53,18-02-2008,0.0378641
21246,53,19-02-2008,0.0378737
21247,53,20-02-2008,0.0378805
21248,53,06-07-2011,0.0471244
21249,53,07-07-2011,0.0471227
21250,53,21-02-2008,0.0378569
21251,53,22-02-2008,0.0378423
21252,53,26-02-2008,0.0378552
21253,53,27-02-2008,0.0378595
21254,53,28-02-2008,0.0378637
21255,53,29-02-2008,0.0378646
21256,53,03-03-2008,0.0378772
21257,53,04-03-2008,0.0378814
21258,53,05-03-2008,0.0378744
21259,53,06-03-2008,0.0378786
21260,53,07-03-2008,0.0378831
21261,53,10-03-2008,0.0378958
21262,53,11-03-2008,0.0378998
21263,53,12-03-2008,0.0379041
21264,53,13-03-2008,0.0379083
21265,53,14-03-2008,0.0379126
21266,53,17-03-2008,0.0379253
21267,53,18-03-2008,0.0379296
21268,53,19-03-2008,0.0379338
21269,54,14-10-2014,956118213.8
21270,54,15-10-2014,967078253.4
21271,54,16-10-2014,965837512.7
21272,54,17-10-2014,965404354.4
21273,54,20-10-2014,970406649.3
21274,54,21-10-2014,975212109.7
21275,54,22-10-2014,985854949.6
21276,54,23-10-2014,981600163.5
21277,54,24-10-2014,979379991.1
21278,54,27-10-2014,975275174.7
21279,54,28-10-2014,974575399.1
21280,54,29-10-2014,982923490.2
21281,54,30-10-2014,988002746.1
21282,54,31-10-2014,1500314337.0
21283,54,03-11-2014,1513169199.0
21284,54,04-11-2014,1502434588.0
21285,54,05-11-2014,1507881220.0
21286,54,06-11-2014,1515726151.0
21287,54,07-11-2014,1508205032.0
21288,54,10-11-2014,1503809015.0
21289,54,11-11-2014,1492570648.0
21290,54,12-11-2014,1501873436.0
21291,54,13-11-2014,1500129162.0
21292,54,14-11-2014,1506408274.0
21293,54,17-11-2014,1513364250.0
21294,54,18-11-2014,1520264725.0
21295,54,19-11-2014,1524094055.0
21296,54,20-11-2014,1522005813.0
21297,54,21-11-2014,1527101649.0
21298,54,24-11-2014,1540151430.0
21299,54,25-11-2014,1542277520.0
21300,54,26-11-2014,1550799120.0
21301,54,27-11-2014,1528393648.0
21302,54,28-11-2014,1539986108.0
21303,54,01-12-2014,1538315555.0
21304,54,02-12-2014,1545263764.0
21305,54,03-12-2014,1545056989.0
21306,54,04-12-2014,1525676386.0
21307,54,05-12-2014,1511086894.0
21308,54,09-12-2014,1497951115.0
21309,54,10-12-2014,1496367966.0
21310,54,11-12-2014,1465605082.0
21311,54,12-12-2014,1505008685.0
21312,54,15-12-2014,1524660981.0
21313,54,16-12-2014,1514187433.0
21314,54,17-12-2014,1479851037.0
21315,54,18-12-2014,1490118882.0
21316,54,19-12-2014,1505868070.0
21317,54,22-12-2014,1515482818.0
21318,54,23-12-2014,1518651289.0
21319,54,29-12-2014,1530852829.0
21320,54,05-01-2015,1533905864.0
21321,54,06-01-2015,1532506326.0
21322,54,07-01-2015,1538180219.0
21323,54,08-01-2015,1538583591.0
21324,54,09-01-2015,1543526784.0
21325,54,12-01-2015,1540686102.0
21326,54,13-01-2015,1550875432.0
21327,54,14-01-2015,1569231762.0
21328,54,19-01-2015,1568719958.0
21329,54,20-01-2015,1558478312.0
21330,54,21-01-2015,1551765966.0
21331,54,22-01-2015,1546003561.0
21332,54,23-01-2015,1576185818.0
21333,54,26-01-2015,1580769568.0
21334,54,27-01-2015,1595521667.0
21335,54,28-01-2015,1591568821.0
21336,54,29-01-2015,1580624065.0
21337,54,30-01-2015,1588966146.0
21338,54,02-02-2015,1572414961.0
21339,54,03-02-2015,1567634960.0
21340,54,04-02-2015,1584468459.0
21341,54,05-02-2015,1573549027.0
21342,54,06-02-2015,1584546937.0
21343,54,10-10-2014,985893548.7
21344,54,13-10-2014,957301097.7
21345,54,09-02-2015,1592509064.0
21346,54,10-02-2015,1582248220.0
21347,54,11-02-2015,1569384761.0
21348,54,12-02-2015,1576835226.0
21349,54,13-02-2015,1591624073.0
21350,54,16-02-2015,1590838026.0
21351,54,17-02-2015,1595783444.0
21352,54,18-02-2015,1596705939.0
21353,54,20-02-2015,1594886578.0
21354,54,23-02-2015,1594843447.0
21355,54,24-02-2015,1607148002.0
21356,54,25-02-2015,1609075799.0
21357,54,26-02-2015,1595549287.0
21358,54,27-02-2015,1592480159.0
21359,54,02-03-2015,1600246169.0
21360,54,03-03-2015,1601228788.0
21361,54,04-03-2015,1615198321.0
21362,54,05-03-2015,1615102533.0
21363,54,06-03-2015,1624575822.0
21364,54,09-03-2015,1617772234.0
21365,54,10-03-2015,1618787037.0
21366,1,25-10-2007,14.0891
21367,1,26-10-2007,14.1755
21368,1,30-10-2007,14.3063
21369,1,31-10-2007,14.256
21370,1,05-11-2007,14.3282
21371,1,06-11-2007,14.2515
21372,1,07-11-2007,14.3268
21373,1,08-11-2007,13.9575
21374,1,09-11-2007,13.9882
21375,1,12-11-2007,13.6446
21376,1,13-11-2007,13.4931
21377,1,14-11-2007,13.747
21378,1,15-11-2007,13.7281
21379,1,16-11-2007,13.4952
21380,1,19-11-2007,13.5898
21381,1,20-11-2007,13.2517
21382,1,21-11-2007,13.1695
21383,1,22-11-2007,13.0955
21384,1,23-11-2007,13.1614
21385,1,26-11-2007,13.2991
21386,1,27-11-2007,13.2334
21387,1,28-11-2007,13.2756
21388,1,29-11-2007,13.3422
21389,1,03-12-2007,13.5375
21390,1,04-12-2007,13.6047
21391,1,05-12-2007,13.6431
21392,1,06-12-2007,13.8682
21393,1,07-12-2007,13.9129
21394,1,10-12-2007,13.7227
21395,1,11-12-2007,13.7055
21396,1,12-12-2007,13.4389
21397,1,13-12-2007,13.5122
21398,1,14-12-2007,13.2057
21399,1,17-12-2007,13.0411
21400,1,18-12-2007,12.9746
21401,1,19-12-2007,12.9697
21402,1,20-12-2007,13.0476
21403,1,21-12-2007,13.1693
21404,1,26-12-2007,13.4129
21405,1,27-12-2007,13.5359
21406,1,28-12-2007,13.3858
21407,1,02-01-2008,13.4082
21408,1,03-01-2008,13.0984
21409,1,04-01-2008,13.0117
21410,1,07-01-2008,12.7144
21411,1,08-01-2008,12.7696
21412,1,09-01-2008,12.7781
21413,1,10-01-2008,12.8847
21414,1,11-01-2008,13.0338
21415,1,14-01-2008,12.9989
21416,1,15-01-2008,12.877
21417,1,16-01-2008,12.5384
21418,1,17-01-2008,12.2209
21419,1,18-01-2008,11.9768
21420,1,21-01-2008,11.968
21421,1,22-01-2008,11.471
21422,1,23-01-2008,11.7007
21423,1,24-01-2008,11.9351
21424,1,25-01-2008,12.169
21425,1,28-01-2008,12.0743
21426,1,29-01-2008,12.1177
21427,1,30-01-2008,12.157
21428,1,31-01-2008,12.1009
21429,1,01-02-2008,12.2519
21430,1,04-02-2008,12.3509
21431,1,05-02-2008,12.229
21432,1,06-02-2008,12.06
21433,1,07-02-2008,12.0649
21434,1,08-02-2008,12.124
21435,1,11-02-2008,11.9629
21436,53,08-08-2013,0.0513952
21437,53,12-08-2013,0.0514287
21438,1,23-10-2007,13.7723
21439,1,24-10-2007,14.0117
21440,53,13-08-2013,0.0514192
21441,53,14-08-2013,0.0514238
21442,53,15-08-2013,0.051452
21443,53,16-08-2013,0.0514445
21444,53,22-08-2013,0.0513804
21445,53,23-08-2013,0.0511806
21446,53,27-08-2013,0.0512292
21447,53,28-08-2013,0.0510729
21448,53,29-08-2013,0.0510395
21449,53,30-08-2013,0.0510499
21450,53,02-09-2013,0.0510356
21451,53,03-09-2013,0.0510259
21452,53,04-09-2013,0.0509978
21453,53,05-09-2013,0.0509475
21454,53,06-09-2013,0.0509307
21455,53,09-09-2013,0.050979
21456,53,10-09-2013,0.051001
21457,53,11-09-2013,0.0510176
21458,53,12-09-2013,0.0510367
21459,53,13-09-2013,0.0510371
21460,53,16-09-2013,0.051162
21461,53,17-09-2013,0.0511234
21462,53,18-09-2013,0.0511384
21463,53,19-09-2013,0.0514879
21464,53,20-09-2013,0.0514884
21465,53,23-09-2013,0.0514541
21466,53,24-09-2013,0.0514306
21467,53,25-09-2013,0.0514475
21468,53,26-09-2013,0.0514671
21469,1,03-01-2006,7.4586
21470,1,04-01-2006,7.5362
21471,1,05-01-2006,7.5566
21472,1,06-01-2006,7.5411
21473,1,09-01-2006,7.6025
21474,1,27-03-2002,4.1392
21475,1,01-04-2002,4.1389
21476,1,02-04-2002,4.1692
21477,1,03-04-2002,4.1935
21478,1,04-04-2002,4.1849
21479,1,05-04-2002,4.1825
21480,1,09-04-2002,4.1852
21481,1,10-04-2002,4.1971
21482,1,11-04-2002,4.2567
21483,1,12-04-2002,4.227
21484,1,15-04-2002,4.2249
21485,1,16-04-2002,4.2081
21486,1,17-04-2002,4.2638
21487,1,18-04-2002,4.2398
21488,1,19-04-2002,4.2249
21489,1,22-04-2002,4.1837
21490,1,23-04-2002,4.1568
21491,1,24-04-2002,4.108
21492,1,25-04-2002,4.0932
21493,1,26-04-2002,4.0667
21494,1,29-04-2002,4.0855
21495,1,30-04-2002,4.1587
21496,1,02-05-2002,4.2206
21497,1,03-05-2002,4.2278
21498,1,06-05-2002,4.2038
21499,1,07-05-2002,4.1491
21500,1,08-05-2002,4.1493
21501,1,09-05-2002,4.1493
21502,1,10-05-2002,4.1958
21503,1,13-05-2002,4.1926
21504,1,14-05-2002,4.2
21505,1,15-05-2002,4.2396
21506,1,16-05-2002,4.2237
21507,1,17-05-2002,4.1842
21508,1,20-05-2002,4.169
21509,1,21-05-2002,4.1309
21510,1,22-05-2002,4.1099
21511,1,23-05-2002,4.1508
21512,1,24-05-2002,4.1725
21513,1,27-05-2002,4.1527
21514,1,28-05-2002,4.1334
21515,1,29-05-2002,4.1225
21516,1,30-05-2002,4.146
21517,1,31-05-2002,4.1239
21518,1,03-06-2002,4.1388
21519,1,04-06-2002,4.1388
21520,1,05-06-2002,4.1107
21521,1,06-06-2002,4.0852
21522,1,07-06-2002,4.023
21523,1,10-06-2002,4.0421
21524,1,11-06-2002,4.0369
21525,1,13-06-2002,4.011
21526,1,14-06-2002,3.9656
21527,1,17-06-2002,3.9379
21528,1,18-06-2002,3.9104
21529,1,19-06-2002,3.9096
21530,1,20-06-2002,3.9121
21531,1,21-06-2002,3.8957
21532,1,24-06-2002,3.8782
21533,1,25-06-2002,3.8538
21534,1,26-06-2002,3.8058
21535,1,27-06-2002,3.7904
21536,1,28-06-2002,3.8043
21537,1,01-07-2002,3.859
21538,1,02-07-2002,3.8548
21539,1,03-07-2002,3.7705
21540,1,04-07-2002,3.7687
21541,1,05-07-2002,3.7258
21542,1,08-07-2002,3.7266
21543,1,09-07-2002,3.7711
21544,1,29-12-2005,7.4299
21545,1,02-01-2006,7.3956
21546,1,10-07-2002,3.79
21547,1,11-07-2002,3.7402
21548,1,12-07-2002,3.7536
21549,1,16-07-2002,3.7719
21550,1,17-07-2002,3.7525
21551,1,18-07-2002,3.7604
21552,1,19-07-2002,3.7888
21553,1,22-07-2002,3.7591
21554,1,23-07-2002,3.7402
21555,1,24-07-2002,3.7291
21556,1,25-07-2002,3.7556
21557,1,26-07-2002,3.7212
21558,1,29-07-2002,3.7151
21559,1,30-07-2002,3.7254
21560,1,31-07-2002,3.7053
21561,1,01-08-2002,3.7154
21562,1,02-08-2002,3.7129
21563,1,05-08-2002,3.7037
21564,1,06-08-2002,3.66
21565,1,07-08-2002,3.6815
21566,1,08-08-2002,3.6765
21567,1,09-08-2002,3.6689
21568,1,12-08-2002,3.668
21569,1,13-08-2002,3.711
21570,1,14-08-2002,3.705
21571,1,15-08-2002,3.7086
21572,53,09-07-2004,0.0295386
21573,53,12-07-2004,0.0295481
21574,53,13-07-2004,0.0295313
21575,53,14-07-2004,0.0295541
21576,53,15-07-2004,0.0295598
21577,53,16-07-2004,0.0295662
21578,53,19-07-2004,0.0295862
21579,53,20-07-2004,0.0295728
21580,53,21-07-2004,0.0295656
21581,53,22-07-2004,0.0295718
21582,53,23-07-2004,0.0294598
21583,53,26-07-2004,0.0295467
21584,53,27-07-2004,0.0294984
21585,53,28-07-2004,0.0295841
21586,53,29-07-2004,0.0295904
21587,53,30-07-2004,0.0295974
21588,53,02-08-2004,0.0295383
21589,53,03-08-2004,0.0296106
21590,53,04-08-2004,0.0296169
21591,53,05-08-2004,0.0295973
21592,53,06-08-2004,0.0296042
21593,53,09-08-2004,0.0296239
21594,53,10-08-2004,0.02954
21595,53,11-08-2004,0.0295403
21596,53,12-08-2004,0.029541
21597,53,13-08-2004,0.0295418
21598,53,16-08-2004,0.0295747
21599,53,17-08-2004,0.0295816
21600,53,18-08-2004,0.0296186
21601,53,19-08-2004,0.0296256
21602,53,20-08-2004,0.0296327
21603,53,23-08-2004,0.0297134
21604,53,24-08-2004,0.0296642
21605,53,25-08-2004,0.0296339
21606,53,26-08-2004,0.0296721
21607,53,27-08-2004,0.0296531
21608,53,30-08-2004,0.0296733
21609,53,31-08-2004,0.029711
21610,53,01-09-2004,0.0297478
21611,53,02-09-2004,0.0296639
21612,53,03-09-2004,0.029427
21613,53,06-09-2004,0.0292947
21614,53,07-09-2004,0.0293628
21615,53,08-09-2004,0.0294307
21616,53,09-09-2004,0.0296511
21617,53,10-09-2004,0.0296576
21618,53,13-09-2004,0.0296777
21619,53,14-09-2004,0.0297458
21620,53,15-09-2004,0.0297531
21621,53,16-09-2004,0.0297899
21622,53,17-09-2004,0.0297899
21623,53,20-09-2004,0.0298107
21624,53,21-09-2004,0.0299391
21625,53,22-09-2004,0.0298851
21626,53,23-09-2004,0.0299223
21627,53,24-09-2004,0.0299597
21628,53,27-09-2004,0.0298734
21629,53,28-09-2004,0.0299876
21630,53,29-09-2004,0.0299923
21631,53,30-09-2004,0.0300021
21632,53,01-10-2004,0.0300395
21633,53,04-10-2004,0.0300271
21634,53,05-10-2004,0.0301281
21635,53,06-10-2004,0.0300738
21636,53,07-10-2004,0.0300802
21637,53,08-10-2004,0.0300872
21638,53,11-10-2004,0.0300774
21639,53,12-10-2004,0.030084
21640,53,13-10-2004,0.0300751
21641,53,14-10-2004,0.030021
21642,53,15-10-2004,0.0299212
21643,53,18-10-2004,0.0299825
21644,53,19-10-2004,0.0299318
21645,53,20-10-2004,0.029865
21646,53,22-10-2004,0.0299728
21647,53,25-10-2004,0.0299186
21648,53,26-10-2004,0.0298094
21649,53,27-10-2004,0.029767
21650,53,28-10-2004,0.0296777
21651,53,29-10-2004,0.029731
21652,53,02-11-2004,0.0298276
21653,53,03-11-2004,0.0299058
21654,53,04-11-2004,0.0298877
21655,53,05-11-2004,0.0298694
21656,53,08-11-2004,0.0298154
21657,53,07-07-2004,0.0295144
21658,53,08-07-2004,0.0294805
21659,53,09-11-2004,0.0297975
21660,53,10-11-2004,0.0297311
21661,53,11-11-2004,0.0296182
21662,53,12-11-2004,0.0296241
21663,53,16-11-2004,0.0297907
21664,53,17-11-2004,0.0297967
21665,53,18-11-2004,0.029898
21666,53,19-11-2004,0.0298649
21667,53,22-11-2004,0.0298507
21668,53,23-11-2004,0.0298805
21669,53,24-11-2004,0.0298862
21670,53,25-11-2004,0.0298924
21671,53,26-11-2004,0.0298988
21672,53,30-11-2004,0.0298751
21673,54,13-03-2015,1616782050.0
21674,54,16-03-2015,1595711163.0
21675,54,17-03-2015,1610566553.0
21676,54,18-03-2015,1605811128.0
21677,54,19-03-2015,1614135657.0
21678,54,20-03-2015,1621590288.0
21679,54,23-03-2015,1624552655.0
21680,54,24-03-2015,1621215347.0
21681,54,25-03-2015,1623786278.0
21682,54,26-03-2015,1630474303.0
21683,54,27-03-2015,1632025793.0
21684,54,30-03-2015,1636731494.0
21685,54,31-03-2015,1639016053.0
21686,54,01-04-2015,1644629590.0
21687,54,06-04-2015,1654075372.0
21688,54,07-04-2015,1655878457.0
21689,54,08-04-2015,1648594240.0
21690,54,10-04-2015,1659133724.0
21691,54,13-04-2015,1643513833.0
21692,54,14-04-2015,1638057115.0
21693,54,15-04-2015,1605316499.0
21694,54,16-04-2015,1613127240.0
21695,54,17-04-2015,1611094136.0
21696,54,20-04-2015,1594138121.0
21697,54,21-04-2015,1590322553.0
21698,54,22-04-2015,1592406345.0
21699,54,23-04-2015,1607741515.0
21700,54,24-04-2015,1618338194.0
21701,54,27-04-2015,1620005949.0
21702,54,28-04-2015,1607804618.0
21703,54,29-04-2015,1597111924.0
21704,54,30-04-2015,1584217651.0
21705,54,04-05-2015,1597797394.0
21706,54,05-05-2015,1616619685.0
21707,54,06-05-2015,1611322970.0
21708,54,07-05-2015,1601385441.0
21709,54,08-05-2015,1586594020.0
21710,54,11-05-2015,1591530117.0
21711,54,12-05-2015,1593749580.0
21712,54,13-05-2015,1597702889.0
21713,54,14-05-2015,1601025929.0
21714,54,15-05-2015,1610185099.0
21715,54,18-05-2015,1612702951.0
21716,54,19-05-2015,1603080036.0
21717,54,20-05-2015,1609972972.0
21718,54,21-05-2015,1597006166.0
21719,54,22-05-2015,1589357389.0
21720,54,25-05-2015,1575536755.0
21721,54,26-05-2015,1562996301.0
21722,54,27-05-2015,1535382218.0
21723,54,28-05-2015,1517221142.0
21724,54,29-05-2015,1535158653.0
21725,54,01-06-2015,1552317808.0
21726,54,02-06-2015,1534028614.0
21727,54,03-06-2015,1533504806.0
21728,54,04-06-2015,1539532728.0
21729,54,05-06-2015,1535049018.0
21730,54,08-06-2015,1527994022.0
21731,54,09-06-2015,1493909109.0
21732,54,10-06-2015,1506306564.0
21733,54,11-06-2015,1525780020.0
21734,54,15-06-2015,1517673237.0
21735,53,19-05-2005,0.0312189
21736,500153,22-08-2016,7.12
21737,500153,22-08-2016,7.12
21738,500153,22-08-2016,7.12
21739,1,12-02-2008,11.9937
21740,1,13-02-2008,12.0606
21741,1,14-02-2008,11.9945
21742,1,15-02-2008,11.9288
21743,1,18-02-2008,11.8867
21744,1,19-02-2008,11.965
21745,1,20-02-2008,11.923
21746,1,21-02-2008,11.913
21747,1,22-02-2008,11.6289
21748,1,26-02-2008,11.5962
21749,1,27-02-2008,11.6738
21750,1,28-02-2008,11.7278
21751,1,29-02-2008,11.7978
21752,1,03-03-2008,11.6637
21753,54,11-03-2015,1601166351.0
21754,54,12-03-2015,1612986362.0
21755,1,04-03-2008,11.729
21756,1,05-03-2008,11.6928
21757,1,06-03-2008,11.7452
21758,1,07-03-2008,11.47
21759,1,10-03-2008,11.1151
21760,1,11-03-2008,11.0935
21761,1,12-03-2008,11.255
21762,1,13-03-2008,11.1821
21763,1,14-03-2008,11.1873
21764,1,17-03-2008,10.8595
21765,1,18-03-2008,10.8096
21766,1,19-03-2008,10.9335
21767,1,24-03-2008,11.0615
21768,1,25-03-2008,11.1274
21769,1,26-03-2008,11.2057
21770,1,27-03-2008,11.2088
21771,1,28-03-2008,11.289
21772,1,31-03-2008,11.3908
21773,53,01-10-2013,0.0513876
21774,53,02-10-2013,0.0514373
21775,53,03-10-2013,0.0514878
21776,53,04-10-2013,0.0515723
21777,53,07-10-2013,0.051633
21778,53,08-10-2013,0.051646
21779,53,09-10-2013,0.0516581
21780,53,10-10-2013,0.051676
21781,53,11-10-2013,0.0517037
21782,53,14-10-2013,0.0517477
21783,53,16-10-2013,0.051766
21784,53,17-10-2013,0.0518732
21785,53,18-10-2013,0.0519547
21786,53,21-10-2013,0.0519738
21787,53,22-10-2013,0.0519869
21788,53,23-10-2013,0.0521131
21789,53,24-10-2013,0.0522059
21790,53,25-10-2013,0.0522044
21791,53,29-10-2013,0.0522035
21792,53,30-10-2013,0.052246
21793,53,31-10-2013,0.0522643
21794,53,04-11-2013,0.0521782
21795,53,05-11-2013,0.0521564
21796,53,06-11-2013,0.0520428
21797,53,07-11-2013,0.0520597
21798,53,08-11-2013,0.0520778
21799,53,11-11-2013,0.0519817
21800,53,12-11-2013,0.0519664
21801,53,13-11-2013,0.0519421
21802,53,14-11-2013,0.0519664
21803,53,15-11-2013,0.0519753
21804,53,18-11-2013,0.0520348
21805,53,19-11-2013,0.0520387
21806,53,20-11-2013,0.0520281
21807,53,21-11-2013,0.0520062
21808,53,22-11-2013,0.0520191
21809,53,25-11-2013,0.0520548
21810,53,26-11-2013,0.0520766
21811,53,27-11-2013,0.0520749
21812,53,28-11-2013,0.0520598
21813,53,29-11-2013,0.0520562
21814,53,02-12-2013,0.0520565
21815,53,03-12-2013,0.0520448
21816,53,04-12-2013,0.0520339
21817,53,05-12-2013,0.0520038
21818,53,06-12-2013,0.0519715
21819,53,09-12-2013,0.0519735
21820,53,10-12-2013,0.0519803
21821,53,11-12-2013,0.0519811
21822,53,12-12-2013,0.0519465
21823,53,13-12-2013,0.0519332
21824,53,16-12-2013,0.0519406
21825,53,17-12-2013,0.0519211
21826,53,18-12-2013,0.0519402
21827,53,19-12-2013,0.0519422
21828,53,20-12-2013,0.0519196
21829,53,23-12-2013,0.0519446
21830,53,26-12-2013,0.0519759
21831,53,27-12-2013,0.0519385
21832,53,02-01-2014,0.051964
21833,53,03-01-2014,0.0519454
21834,53,06-01-2014,0.0519489
21835,53,07-01-2014,0.0519629
21836,53,08-01-2014,0.0519968
21837,53,09-01-2014,0.0520275
21838,53,10-01-2014,0.052039
21839,53,13-01-2014,0.0521039
21840,53,14-01-2014,0.0520915
21841,53,15-01-2014,0.0520936
21842,53,16-01-2014,0.0520787
21843,53,17-01-2014,0.0521201
21844,53,20-01-2014,0.0521391
21845,53,21-01-2014,0.0521412
21846,53,22-01-2014,0.0521577
21847,53,23-01-2014,0.0521628
21848,53,24-01-2014,0.0521701
21849,53,27-01-2014,0.0521355
21850,53,28-01-2014,0.0521373
21851,53,27-09-2013,0.0514764
21852,53,30-09-2013,0.0513926
21853,53,29-01-2014,0.0521609
21854,53,30-01-2014,0.0521763
21855,53,03-02-2014,0.0521734
21856,53,04-02-2014,0.0521516
21857,53,05-02-2014,0.0521559
21858,53,06-02-2014,0.0521789
21859,53,07-02-2014,0.0521877
21860,53,10-02-2014,0.0522321
21861,53,11-02-2014,0.0522619
21862,53,12-02-2014,0.0523288
21863,53,13-02-2014,0.0523294
21864,53,14-02-2014,0.0523651
21865,53,17-02-2014,0.0524435
21866,53,18-02-2014,0.0524791
21867,53,19-02-2014,0.0525364
21868,53,20-02-2014,0.0525718
21869,53,21-02-2014,0.0525833
21870,53,24-02-2014,0.0526042
21871,53,25-02-2014,0.052769
21872,53,26-02-2014,0.0526866
21873,53,27-02-2014,0.0527385
21874,1,20-08-2002,3.7181
21875,1,21-08-2002,3.6889
21876,1,22-08-2002,3.6806
21877,1,23-08-2002,3.6738
21878,1,26-08-2002,3.6799
21879,1,27-08-2002,3.7071
21880,1,28-08-2002,3.7263
21881,1,29-08-2002,3.7276
21882,1,30-08-2002,3.7212
21883,1,02-09-2002,3.6912
21884,1,03-09-2002,3.6993
21885,1,04-09-2002,3.7062
21886,1,05-09-2002,3.7077
21887,1,06-09-2002,3.7134
21888,1,09-09-2002,3.7324
21889,1,10-09-2002,3.7383
21890,1,11-09-2002,3.7654
21891,1,12-09-2002,3.7552
21892,1,13-09-2002,3.7672
21893,1,16-09-2002,3.7729
21894,1,17-09-2002,3.7752
21895,1,18-09-2002,3.7677
21896,1,19-09-2002,3.7481
